# Measured transfer FRF for the exponentially tapered rod - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
4.39060e+02 2.13704e-01 1.10520e-02
4.39840e+02 2.14656e-01 -3.80493e-03
4.40630e+02 2.26760e-01 -9.28205e-03
4.41410e+02 2.09706e-01 1.24312e-03
4.42190e+02 2.16206e-01 3.20040e-03
4.42970e+02 2.07897e-01 -7.15965e-03
4.43750e+02 1.98207e-01 -1.15499e-03
4.44530e+02 2.16890e-01 -5.52453e-03
4.45310e+02 2.10361e-01 1.84671e-02
4.46090e+02 2.19588e-01 -6.69138e-03
4.46880e+02 1.97859e-01 4.92057e-03
4.47660e+02 2.05884e-01 -9.65341e-03
4.48440e+02 2.31938e-01 8.58725e-04
4.49220e+02 2.00891e-01 1.62816e-02
4.50000e+02 1.90308e-01 1.03683e-02
4.50780e+02 2.10824e-01 3.63246e-02
4.51560e+02 2.00214e-01 2.46874e-02
4.52340e+02 2.09260e-01 4.33852e-02
4.53130e+02 2.25706e-01 5.49962e-02
4.53910e+02 2.56517e-01 4.24780e-02
4.54690e+02 2.58115e-01 2.88318e-02
4.55470e+02 2.46816e-01 2.55953e-02
4.56250e+02 2.37203e-01 1.94579e-02
4.57030e+02 2.55588e-01 1.39737e-02
4.57810e+02 2.29454e-01 1.70937e-02
4.58590e+02 2.54561e-01 1.46181e-02
4.59380e+02 2.45598e-01 1.07763e-03
4.60160e+02 2.51680e-01 -7.45692e-03
4.60940e+02 2.42737e-01 5.95356e-03
4.61720e+02 2.46919e-01 1.09064e-02
4.62500e+02 2.38521e-01 -6.88039e-03
4.63280e+02 2.49815e-01 -6.89724e-03
4.64060e+02 2.42410e-01 2.21246e-03
4.64840e+02 2.55785e-01 -1.47458e-02
4.65630e+02 2.47190e-01 -1.72286e-04
4.66410e+02 2.38745e-01 2.66709e-03
4.67190e+02 2.35748e-01 -6.95111e-03
4.67970e+02 2.36208e-01 -1.04855e-03
4.68750e+02 2.31077e-01 -2.46534e-03
4.69530e+02 2.48443e-01 -2.87270e-03
4.70310e+02 2.31936e-01 -1.39728e-03
4.71090e+02 2.28029e-01 -1.21065e-02
4.71880e+02 2.49894e-01 -8.24094e-03
4.72660e+02 2.40270e-01 4.88485e-03
4.73440e+02 2.48590e-01 2.00661e-04
4.74220e+02 2.35472e-01 -1.28149e-02
4.75000e+02 2.31858e-01 -9.67072e-03
4.75780e+02 2.37956e-01 5.51840e-03
4.76560e+02 2.46365e-01 3.51358e-03
4.77340e+02 2.34206e-01 3.38543e-03
4.78130e+02 2.30168e-01 -1.34331e-02
4.78910e+02 2.40719e-01 -6.66965e-04
4.79690e+02 2.38654e-01 2.78692e-03
4.80470e+02 2.42543e-01 1.07203e-02
4.81250e+02 2.32346e-01 -1.12929e-02
4.82030e+02 2.43792e-01 -1.35738e-02
4.82810e+02 2.50570e-01 2.24919e-03
4.83590e+02 2.38657e-01 -5.90351e-03
4.84380e+02 2.43428e-01 -1.03933e-02
4.85160e+02 2.37903e-01 -4.18750e-03
4.85940e+02 2.45921e-01 4.93016e-03
4.86720e+02 2.38119e-01 -1.11486e-02
4.87500e+02 2.45727e-01 1.66498e-02
4.88280e+02 2.42583e-01 -1.02572e-02
4.89060e+02 2.49792e-01 2.01884e-03
4.89840e+02 2.43536e-01 -1.34951e-02
4.90630e+02 2.35609e-01 -7.54468e-03
4.91410e+02 2.41831e-01 -1.53935e-02
4.92190e+02 2.32102e-01 1.41049e-02
4.92970e+02 2.34643e-01 7.09602e-03
4.93750e+02 2.42310e-01 -9.85458e-03
4.94530e+02 2.26184e-01 -9.41191e-03
4.95310e+02 2.30102e-01 -2.84130e-03
4.96090e+02 2.44423e-01 1.92562e-02
4.96880e+02 2.34626e-01 -1.19497e-02
4.97660e+02 2.29360e-01 2.10645e-03
4.98440e+02 2.49841e-01 -4.94769e-03
4.99220e+02 2.32991e-01 -2.94046e-03
5.00000e+02 2.35704e-01 -2.73054e-03
5.00780e+02 2.36654e-01 1.16348e-02
5.01560e+02 2.35648e-01 1.53857e-02
5.02340e+02 2.39765e-01 -8.03511e-03
5.03130e+02 2.36415e-01 7.98274e-03
5.03910e+02 2.44683e-01 8.48167e-03
5.04690e+02 2.31842e-01 3.63024e-03
5.05470e+02 2.37012e-01 1.90970e-02
5.06250e+02 2.37357e-01 3.32785e-03
5.07030e+02 2.42019e-01 4.98775e-04
5.07810e+02 2.41142e-01 -6.50490e-03
5.08590e+02 2.28010e-01 1.16973e-02
5.09380e+02 2.35573e-01 1.03504e-02
5.10160e+02 2.57096e-01 1.25107e-02
5.10940e+02 2.55787e-01 1.26613e-02
5.11720e+02 2.31393e-01 9.05061e-03
5.12500e+02 2.46360e-01 3.66949e-04
5.13280e+02 2.46938e-01 -6.38305e-03
5.14060e+02 2.40991e-01 -1.35132e-02
5.14840e+02 2.32635e-01 6.30100e-03
5.15630e+02 2.46640e-01 -1.37022e-04
5.16410e+02 2.40115e-01 1.19112e-02
5.17190e+02 2.39669e-01 -7.48343e-04
5.17970e+02 2.43717e-01 9.18035e-03
5.18750e+02 2.35408e-01 -1.61282e-02
5.19530e+02 2.35009e-01 -1.10893e-02
5.20310e+02 2.41864e-01 -1.75424e-03
5.21090e+02 2.39935e-01 -8.05881e-03
5.21880e+02 2.54056e-01 6.11317e-03
5.22660e+02 2.42654e-01 -1.06997e-02
5.23440e+02 2.38357e-01 -1.05415e-02
5.24220e+02 2.38746e-01 1.37243e-03
5.25000e+02 2.39711e-01 -3.05651e-03
5.25780e+02 2.30589e-01 -4.34058e-03
5.26560e+02 2.33489e-01 3.12395e-03
5.27340e+02 2.48187e-01 5.14893e-03
5.28130e+02 2.51665e-01 4.78124e-03
5.28910e+02 2.39950e-01 -3.77288e-03
5.29690e+02 2.28063e-01 -5.11254e-03
5.30470e+02 2.44318e-01 -8.60864e-03
5.31250e+02 2.34920e-01 -8.39325e-03
5.32030e+02 2.35178e-01 -1.06302e-03
5.32810e+02 2.31267e-01 -8.68147e-03
5.33590e+02 2.48452e-01 -6.24515e-03
5.34380e+02 2.36978e-01 8.49245e-03
5.35160e+02 2.50870e-01 -3.50578e-04
5.35940e+02 2.33255e-01 -1.57862e-03
5.36720e+02 2.39417e-01 5.49501e-03
5.37500e+02 2.36570e-01 3.43188e-04
5.38280e+02 2.43216e-01 1.35822e-03
5.39060e+02 2.46812e-01 7.30839e-03
5.39840e+02 2.54380e-01 -1.30187e-04
5.40630e+02 2.44608e-01 6.71844e-03
5.41410e+02 2.34764e-01 3.50784e-03
5.42190e+02 2.32331e-01 -1.53882e-02
5.42970e+02 2.33928e-01 1.43843e-02
5.43750e+02 2.36968e-01 2.37796e-03
5.44530e+02 2.36011e-01 2.03970e-03
5.45310e+02 2.31834e-01 -5.54322e-03
5.46090e+02 2.51811e-01 5.90479e-03
5.46880e+02 2.33316e-01 1.40687e-02
5.47660e+02 2.45386e-01 6.80838e-03
5.48440e+02 2.43387e-01 -9.43550e-03
5.49220e+02 2.56795e-01 1.55950e-03
5.50000e+02 2.38884e-01 7.11078e-03
5.50780e+02 2.48131e-01 8.87914e-03
5.51560e+02 2.43483e-01 2.90617e-03
5.52340e+02 2.51845e-01 4.75037e-03
5.53130e+02 2.32449e-01 -4.92968e-04
5.53910e+02 2.48866e-01 4.68244e-03
5.54690e+02 2.36342e-01 6.08357e-03
5.55470e+02 2.42009e-01 4.97107e-04
5.56250e+02 2.43962e-01 4.31885e-03
5.57030e+02 2.47869e-01 8.93170e-03
5.57810e+02 2.49591e-01 4.92444e-03
5.58590e+02 2.38248e-01 8.61005e-04
5.59380e+02 2.46018e-01 9.97657e-03
5.60160e+02 2.36837e-01 5.45234e-03
5.60940e+02 2.40450e-01 -3.32718e-04
5.61720e+02 2.41304e-01 8.95786e-03
5.62500e+02 2.46031e-01 4.92292e-03
5.63280e+02 2.45556e-01 1.16106e-02
5.64060e+02 2.41049e-01 1.50705e-02
5.64840e+02 2.43324e-01 5.67688e-03
5.65630e+02 2.45889e-01 1.33268e-02
5.66410e+02 2.38433e-01 9.68818e-03
5.67190e+02 2.46544e-01 1.20774e-02
5.67970e+02 2.47069e-01 4.52396e-03
5.68750e+02 2.50854e-01 6.19425e-03
5.69530e+02 2.40544e-01 6.80891e-03
5.70310e+02 2.49250e-01 -4.49122e-03
5.71090e+02 2.43343e-01 7.20568e-03
5.71880e+02 2.31814e-01 1.61755e-03
5.72660e+02 2.51752e-01 1.07232e-02
5.73440e+02 2.34233e-01 1.83367e-02
5.74220e+02 2.37995e-01 1.45577e-02
5.75000e+02 2.47171e-01 7.68517e-03
5.75780e+02 2.46989e-01 -6.70327e-04
5.76560e+02 2.42168e-01 1.43013e-02
5.77340e+02 2.38195e-01 -1.58012e-03
5.78130e+02 2.47658e-01 3.29152e-03
5.78910e+02 2.42363e-01 1.04898e-02
5.79690e+02 2.31354e-01 1.31952e-02
5.80470e+02 2.39440e-01 1.41947e-02
5.81250e+02 2.44149e-01 1.15121e-02
5.82030e+02 2.34800e-01 1.03973e-02
5.82810e+02 2.43505e-01 1.45620e-02
5.83590e+02 2.33440e-01 7.15998e-03
5.84380e+02 2.40095e-01 4.65365e-03
5.85160e+02 2.31420e-01 1.49085e-02
5.85940e+02 2.38909e-01 2.26612e-03
5.86720e+02 2.42476e-01 2.09542e-02
5.87500e+02 2.42445e-01 7.14265e-03
5.88280e+02 2.37852e-01 8.38122e-03
5.89060e+02 2.35566e-01 1.36235e-02
5.89840e+02 2.38232e-01 5.71117e-03
5.90630e+02 2.28061e-01 6.37669e-03
5.91410e+02 2.24272e-01 1.01167e-02
5.92190e+02 2.34385e-01 1.11460e-02
5.92970e+02 2.24212e-01 1.30332e-02
5.93750e+02 2.29458e-01 4.88259e-03
5.94530e+02 2.26425e-01 1.11572e-02
5.95310e+02 2.29825e-01 1.38156e-02
5.96090e+02 2.23306e-01 3.89611e-03
5.96880e+02 2.18623e-01 3.24624e-02
5.97660e+02 2.28906e-01 2.24029e-02
5.98440e+02 2.29809e-01 1.53348e-02
5.99220e+02 2.13436e-01 1.99915e-02
6.00000e+02 2.13207e-01 2.00729e-02
6.00780e+02 2.06920e-01 3.03897e-02
6.01560e+02 2.17462e-01 3.42337e-02
6.02340e+02 2.09469e-01 2.21835e-02
6.03130e+02 2.08787e-01 4.14924e-02
6.03910e+02 2.12230e-01 3.96910e-02
6.04690e+02 2.03282e-01 4.32869e-02
6.05470e+02 1.94629e-01 4.48944e-02
6.06250e+02 2.05014e-01 4.59500e-02
6.07030e+02 1.92594e-01 5.29481e-02
6.07810e+02 1.91505e-01 5.35088e-02
6.08590e+02 1.90312e-01 5.96111e-02
6.09380e+02 1.84202e-01 7.14659e-02
6.10160e+02 1.76348e-01 8.05896e-02
6.10940e+02 1.69885e-01 8.32588e-02
6.11720e+02 1.56994e-01 8.91702e-02
6.12500e+02 1.58358e-01 1.04863e-01
6.13280e+02 1.48825e-01 1.17438e-01
6.14060e+02 1.41243e-01 1.37487e-01
6.14840e+02 1.38528e-01 1.55962e-01
6.15630e+02 1.18240e-01 1.84171e-01
6.16410e+02 1.10818e-01 2.18000e-01
6.17190e+02 1.15417e-01 2.57946e-01
6.17970e+02 1.19888e-01 3.13627e-01
6.18750e+02 1.27771e-01 3.59457e-01
6.19530e+02 1.57859e-01 4.45509e-01
6.20310e+02 2.41058e-01 5.05594e-01
6.21090e+02 3.54340e-01 5.88953e-01
6.21880e+02 5.14869e-01 6.14010e-01
6.22660e+02 6.57473e-01 5.57578e-01
6.23440e+02 7.55824e-01 4.30363e-01
6.24220e+02 8.26313e-01 2.81976e-01
6.25000e+02 8.33465e-01 1.91088e-01
6.25780e+02 8.16559e-01 3.31076e-02
6.26560e+02 7.27486e-01 9.64370e-03
6.27340e+02 6.77600e-01 -6.16664e-02
6.28130e+02 6.55837e-01 -5.88227e-02
6.28910e+02 6.16210e-01 -7.12020e-02
6.29690e+02 5.37844e-01 -8.23354e-02
6.30470e+02 5.64033e-01 -1.08054e-01
6.31250e+02 5.26139e-01 -5.91219e-02
6.32030e+02 5.31383e-01 -8.39926e-02
6.32810e+02 5.53555e-01 -4.69212e-02
6.33590e+02 5.23255e-01 -4.12702e-02
6.34380e+02 5.49383e-01 -9.38999e-02
6.35160e+02 4.85875e-01 -7.06883e-02
6.35940e+02 4.93115e-01 -1.31936e-01
6.36720e+02 4.69791e-01 -1.06855e-01
6.37500e+02 4.69228e-01 -1.72178e-01
6.38280e+02 5.02188e-01 -9.90352e-02
6.39060e+02 5.20243e-01 -1.55378e-01
6.39840e+02 5.00495e-01 -1.84533e-01
6.40630e+02 4.99282e-01 -1.77276e-01
6.41410e+02 4.59300e-01 -2.10982e-01
6.42190e+02 4.68134e-01 -1.74042e-01
6.42970e+02 4.63420e-01 -1.96452e-01
6.43750e+02 4.09895e-01 -2.22499e-01
6.44530e+02 4.13130e-01 -2.24442e-01
6.45310e+02 4.28474e-01 -2.25393e-01
6.46090e+02 3.82921e-01 -2.55599e-01
6.46880e+02 3.99099e-01 -2.50423e-01
6.47660e+02 3.84162e-01 -2.88384e-01
6.48440e+02 3.44078e-01 -2.44325e-01
6.49220e+02 3.58277e-01 -2.65334e-01
6.50000e+02 3.46251e-01 -2.56016e-01
6.50780e+02 3.01854e-01 -2.54059e-01
6.51560e+02 3.11028e-01 -2.52757e-01
6.52340e+02 2.59098e-01 -2.56006e-01
6.53130e+02 2.44136e-01 -2.32147e-01
6.53910e+02 2.30913e-01 -2.35669e-01
6.54690e+02 2.47329e-01 -2.24390e-01
6.55470e+02 2.25291e-01 -2.38840e-01
6.56250e+02 2.00719e-01 -2.18556e-01
6.57030e+02 1.88290e-01 -2.08626e-01
6.57810e+02 1.79515e-01 -1.88964e-01
6.58590e+02 1.87114e-01 -1.95093e-01
6.59380e+02 1.84103e-01 -1.91593e-01
6.60160e+02 1.72756e-01 -1.82117e-01
6.60940e+02 1.93085e-01 -1.30930e-01
6.61720e+02 1.50083e-01 -1.58221e-01
6.62500e+02 1.76417e-01 -1.35634e-01
6.63280e+02 1.70704e-01 -1.30282e-01
6.64060e+02 1.43465e-01 -1.16612e-01
6.64840e+02 1.72070e-01 -1.32904e-01
6.65630e+02 1.91661e-01 -1.06060e-01
6.66410e+02 1.60622e-01 -8.56271e-02
6.67190e+02 1.61769e-01 -8.27171e-02
6.67970e+02 1.78011e-01 -7.14086e-02
6.68750e+02 2.01419e-01 -7.42833e-02
6.69530e+02 1.64957e-01 -7.47898e-02
6.70310e+02 1.76281e-01 -5.58619e-02
6.71090e+02 1.74311e-01 -8.35270e-02
6.71880e+02 1.89362e-01 -7.31788e-02
6.72660e+02 1.87345e-01 -4.94846e-02
6.73440e+02 1.87047e-01 -3.30824e-02
6.74220e+02 1.89038e-01 -3.89070e-02
6.75000e+02 1.88110e-01 -4.36603e-02
6.75780e+02 2.02926e-01 -5.81729e-02
6.76560e+02 2.04500e-01 -3.59764e-02
6.77340e+02 2.12469e-01 -3.76552e-02
6.78130e+02 2.13371e-01 -4.48826e-02
6.78910e+02 2.20893e-01 -4.53469e-02
6.79690e+02 2.06240e-01 -2.34591e-02
6.80470e+02 2.03464e-01 -4.91217e-02
6.81250e+02 2.22529e-01 -3.33223e-02
6.82030e+02 2.17288e-01 -3.68456e-02
6.82810e+02 2.12765e-01 -2.41425e-02
6.83590e+02 2.08286e-01 -2.33453e-02
6.84380e+02 2.14402e-01 -2.57272e-02
6.85160e+02 2.10492e-01 -3.28530e-02
6.85940e+02 2.04248e-01 -1.74266e-02
6.86720e+02 2.04820e-01 -1.64500e-02
6.87500e+02 2.15100e-01 -2.77305e-02
6.88280e+02 2.24886e-01 -3.82135e-02
6.89060e+02 2.32489e-01 -3.90126e-02
6.89840e+02 2.39212e-01 -1.85458e-02
6.90630e+02 2.16578e-01 -1.80595e-02
6.91410e+02 2.35233e-01 -1.87578e-02
6.92190e+02 2.31803e-01 5.56799e-03
6.92970e+02 2.26907e-01 -1.57037e-02
6.93750e+02 2.23583e-01 -1.75390e-02
6.94530e+02 2.23305e-01 -2.39925e-02
6.95310e+02 2.39397e-01 -1.26405e-02
6.96090e+02 2.34910e-01 -1.80242e-02
6.96880e+02 2.34825e-01 -1.11652e-02
6.97660e+02 2.39343e-01 -2.23068e-02
6.98440e+02 2.30895e-01 -2.10228e-02
6.99220e+02 2.39467e-01 -6.31039e-03
7.00000e+02 2.36282e-01 -5.68093e-03
7.00780e+02 2.35299e-01 -1.32187e-02
7.01560e+02 2.50180e-01 -5.91548e-03
7.02340e+02 2.43260e-01 -1.20919e-02
7.03130e+02 2.31630e-01 -2.58232e-04
7.03910e+02 2.59224e-01 -1.05964e-02
7.04690e+02 2.35690e-01 -3.72035e-04
7.05470e+02 2.40270e-01 -1.68514e-02
7.06250e+02 2.47569e-01 -1.91750e-02
7.07030e+02 2.38780e-01 -4.64676e-04
7.07810e+02 2.36548e-01 1.05584e-03
7.08590e+02 2.41869e-01 4.46000e-03
7.09380e+02 2.38359e-01 -6.00561e-04
7.10160e+02 2.51126e-01 1.33020e-03
7.10940e+02 2.44780e-01 -6.62442e-03
7.11720e+02 2.53015e-01 -9.92464e-03
7.12500e+02 2.55860e-01 -7.14236e-03
7.13280e+02 2.46646e-01 -6.42592e-03
7.14060e+02 2.44845e-01 -8.41755e-03
7.14840e+02 2.40324e-01 -7.78006e-03
7.15630e+02 2.46765e-01 -1.43204e-02
7.16410e+02 2.40875e-01 3.49091e-03
7.17190e+02 2.55029e-01 -2.40873e-03
7.17970e+02 2.60134e-01 -9.57641e-03
7.18750e+02 2.49041e-01 2.10284e-03
7.19530e+02 2.56376e-01 -1.36636e-02
7.20310e+02 2.47812e-01 -8.26840e-03
7.21090e+02 2.47858e-01 -1.07329e-02
7.21880e+02 2.44470e-01 -3.29269e-04
7.22660e+02 2.46778e-01 -9.76638e-04
7.23440e+02 2.50843e-01 -3.68723e-03
7.24220e+02 2.62730e-01 2.20310e-04
7.25000e+02 2.57453e-01 4.34060e-03
7.25780e+02 2.49057e-01 -1.46972e-02
7.26560e+02 2.65135e-01 -1.55097e-03
7.27340e+02 2.49033e-01 -6.19670e-03
7.28130e+02 2.62198e-01 2.49778e-03
7.28910e+02 2.54954e-01 1.69758e-03
7.29690e+02 2.45144e-01 -1.35859e-02
7.30470e+02 2.50686e-01 -6.87618e-03
7.31250e+02 2.50123e-01 2.92652e-03
7.32030e+02 2.47029e-01 -2.36745e-03
7.32810e+02 2.50344e-01 1.08685e-02
7.33590e+02 2.60159e-01 -1.04745e-02
7.34380e+02 2.58029e-01 -1.30820e-02
7.35160e+02 2.68174e-01 -1.83835e-03
7.35940e+02 2.55191e-01 -9.55635e-03
7.36720e+02 2.54542e-01 -8.97153e-03
7.37500e+02 2.55087e-01 -8.23615e-03
7.38280e+02 2.46590e-01 -8.88130e-03
7.39060e+02 2.63384e-01 -6.32382e-03
7.39840e+02 2.57520e-01 -1.01522e-02
7.40630e+02 2.58764e-01 -2.88648e-03
7.41410e+02 2.56732e-01 -1.93506e-02
7.42190e+02 2.64446e-01 -1.06430e-02
7.42970e+02 2.65256e-01 -5.84857e-03
7.43750e+02 2.50518e-01 -8.44578e-03
7.44530e+02 2.72787e-01 -3.54479e-03
7.45310e+02 2.60184e-01 7.41940e-03
7.46090e+02 2.66308e-01 -1.09581e-03
7.46880e+02 2.65741e-01 4.54449e-03
7.47660e+02 2.63003e-01 6.34453e-03
7.48440e+02 2.51738e-01 -4.61297e-03
7.49220e+02 2.60753e-01 4.41743e-03
7.50000e+02 2.50515e-01 2.70351e-03
7.50780e+02 2.58163e-01 5.40505e-03
7.51560e+02 2.61580e-01 3.95616e-03
7.52340e+02 2.74585e-01 -1.66414e-03
7.53130e+02 2.71267e-01 -3.55860e-03
7.53910e+02 2.55142e-01 5.89424e-03
7.54690e+02 2.70051e-01 -8.96183e-03
7.55470e+02 2.66816e-01 -3.61484e-03
7.56250e+02 2.67380e-01 3.54265e-04
7.57030e+02 2.69985e-01 1.12610e-02
7.57810e+02 2.66913e-01 1.88934e-03
7.58590e+02 2.51617e-01 1.18186e-03
7.59380e+02 2.62931e-01 -8.53995e-03
7.60160e+02 2.53799e-01 -2.39326e-03
7.60940e+02 2.49562e-01 -3.03030e-03
7.61720e+02 2.62228e-01 8.99564e-04
7.62500e+02 2.60774e-01 7.42438e-03
7.63280e+02 2.52845e-01 -2.79291e-03
7.64060e+02 2.68952e-01 9.49589e-03
7.64840e+02 2.57393e-01 1.00703e-02
7.65630e+02 2.49685e-01 9.62639e-03
7.66410e+02 2.59870e-01 -1.07009e-02
7.67190e+02 2.62486e-01 1.10817e-02
7.67970e+02 2.63448e-01 4.12541e-03
7.68750e+02 2.56055e-01 1.18759e-02
7.69530e+02 2.54227e-01 4.68255e-03
7.70310e+02 2.51481e-01 7.41194e-03
7.71090e+02 2.64689e-01 -6.23245e-04
7.71880e+02 2.54591e-01 9.29047e-03
7.72660e+02 2.52230e-01 8.08662e-03
7.73440e+02 2.47489e-01 7.74781e-03
7.74220e+02 2.53977e-01 4.12040e-03
7.75000e+02 2.55771e-01 5.93468e-03
7.75780e+02 2.65710e-01 1.61426e-02
7.76560e+02 2.64260e-01 6.75412e-06
7.77340e+02 2.55304e-01 1.85876e-02
7.78130e+02 2.54800e-01 4.86735e-04
7.78910e+02 2.60167e-01 1.48381e-02
7.79690e+02 2.47248e-01 1.46156e-02
7.80470e+02 2.55416e-01 9.41881e-03
7.81250e+02 2.51542e-01 2.56834e-02
7.82030e+02 2.58913e-01 1.68385e-02
7.82810e+02 2.47736e-01 2.10699e-02
7.83590e+02 2.47192e-01 1.95009e-02
7.84380e+02 2.51433e-01 2.48721e-02
7.85160e+02 2.41465e-01 -6.39384e-03
7.85940e+02 2.45009e-01 2.00720e-02
7.86720e+02 2.55532e-01 2.15600e-02
7.87500e+02 2.52360e-01 1.96037e-02
7.88280e+02 2.41105e-01 5.75149e-02
7.89060e+02 2.57429e-01 3.81478e-02
7.89840e+02 2.43952e-01 4.74284e-02
7.90630e+02 2.47192e-01 3.32670e-02
7.91410e+02 2.53778e-01 4.26068e-02
7.92190e+02 2.42067e-01 3.32520e-02
7.92970e+02 2.39962e-01 3.64215e-02
7.93750e+02 2.22729e-01 4.76067e-02
7.94530e+02 2.29874e-01 6.13883e-02
7.95310e+02 2.43002e-01 3.31303e-02
7.96090e+02 2.59713e-01 4.68233e-02
7.96880e+02 2.33373e-01 5.88964e-02
7.97660e+02 2.47739e-01 7.02992e-02
7.98440e+02 2.50666e-01 5.46311e-02
7.99220e+02 2.66175e-01 5.83228e-02
8.00000e+02 2.58508e-01 5.30264e-02
8.00780e+02 2.51274e-01 6.54987e-02
8.01560e+02 2.57601e-01 6.84508e-02
8.02340e+02 2.51074e-01 6.65335e-02
8.03130e+02 2.37722e-01 5.76823e-02
8.03910e+02 2.52298e-01 6.41271e-02
8.04690e+02 2.41823e-01 6.21840e-02
8.05470e+02 2.37652e-01 6.12177e-02
8.06250e+02 2.08872e-01 9.32930e-02
8.07030e+02 2.63673e-01 9.49853e-02
8.07810e+02 2.61227e-01 1.00464e-01
8.08590e+02 2.57419e-01 8.16235e-02
8.09380e+02 2.34386e-01 1.37854e-01
8.10160e+02 2.47393e-01 1.01564e-01
8.10940e+02 2.76208e-01 1.08323e-01
8.11720e+02 2.57021e-01 1.28202e-01
8.12500e+02 2.85476e-01 1.24217e-01
8.13280e+02 2.88117e-01 1.28664e-01
8.14060e+02 2.77711e-01 1.14765e-01
8.14840e+02 3.02734e-01 1.40576e-01
8.15630e+02 3.05478e-01 1.43090e-01
8.16410e+02 2.84558e-01 1.36331e-01
8.17190e+02 2.97219e-01 1.63040e-01
8.17970e+02 3.11799e-01 1.20739e-01
8.18750e+02 3.29768e-01 1.44730e-01
8.19530e+02 3.60566e-01 1.37067e-01
8.20310e+02 3.82525e-01 1.24127e-01
8.21090e+02 4.09348e-01 1.31167e-01
8.21880e+02 4.06014e-01 1.31343e-01
8.22660e+02 3.96760e-01 1.27783e-01
8.23440e+02 3.93588e-01 1.11107e-01
8.24220e+02 4.08225e-01 8.24609e-02
8.25000e+02 4.11955e-01 1.06546e-01
8.25780e+02 4.11825e-01 8.35771e-02
8.26560e+02 4.02571e-01 1.06341e-01
8.27340e+02 4.18233e-01 8.51360e-02
8.28130e+02 4.43041e-01 9.77657e-02
8.28910e+02 4.18243e-01 7.55402e-02
8.29690e+02 4.24579e-01 4.03304e-02
8.30470e+02 4.28988e-01 3.67621e-02
8.31250e+02 4.19489e-01 3.84762e-02
8.32030e+02 3.76171e-01 6.04050e-02
8.32810e+02 3.87994e-01 6.31547e-02
8.33590e+02 3.84313e-01 3.23290e-02
8.34380e+02 4.12066e-01 4.38291e-02
8.35160e+02 4.06448e-01 3.97809e-02
8.35940e+02 4.04562e-01 1.52575e-02
8.36720e+02 3.90922e-01 2.37023e-02
8.37500e+02 3.87800e-01 2.31360e-02
8.38280e+02 3.87566e-01 3.95623e-02
8.39060e+02 3.88869e-01 3.70534e-02
8.39840e+02 3.76938e-01 1.03491e-02
8.40630e+02 3.93677e-01 1.09840e-02
8.41410e+02 3.97507e-01 1.36194e-02
8.42190e+02 3.84883e-01 2.14449e-02
8.42970e+02 3.93520e-01 7.40826e-03
8.43750e+02 3.74668e-01 1.34667e-02
8.44530e+02 3.81804e-01 2.13455e-02
8.45310e+02 3.81249e-01 2.22831e-02
8.46090e+02 3.90437e-01 1.05540e-02
8.46880e+02 3.75661e-01 1.81705e-02
8.47660e+02 3.88066e-01 8.54826e-03
8.48440e+02 3.82132e-01 9.07151e-03
8.49220e+02 3.68727e-01 1.46273e-03
8.50000e+02 3.83057e-01 -3.14752e-03
8.50780e+02 3.76660e-01 2.72167e-03
8.51560e+02 3.77834e-01 1.36366e-02
8.52340e+02 3.74309e-01 4.77969e-03
8.53130e+02 3.70038e-01 4.07927e-03
8.53910e+02 3.79138e-01 -3.06204e-03
8.54690e+02 3.76937e-01 -1.40655e-03
8.55470e+02 3.67734e-01 1.39932e-02
8.56250e+02 3.84966e-01 5.80714e-03
8.57030e+02 3.86779e-01 -8.35924e-04
8.57810e+02 3.86941e-01 -2.56896e-03
8.58590e+02 3.80705e-01 1.01334e-02
8.59380e+02 3.76930e-01 -8.25952e-05
8.60160e+02 3.89267e-01 1.31684e-02
8.60940e+02 3.79606e-01 1.56859e-02
8.61720e+02 3.80871e-01 6.68005e-03
8.62500e+02 3.77399e-01 1.80479e-02
8.63280e+02 3.70470e-01 1.49152e-02
8.64060e+02 3.67257e-01 -5.60232e-03
8.64840e+02 3.84188e-01 1.18273e-02
8.65630e+02 3.82333e-01 1.09573e-02
8.66410e+02 3.71916e-01 -8.78418e-03
8.67190e+02 3.65125e-01 4.27215e-03
8.67970e+02 3.79994e-01 -8.96966e-03
8.68750e+02 3.71830e-01 1.24869e-02
8.69530e+02 3.71393e-01 -5.23284e-03
8.70310e+02 3.72707e-01 -9.58522e-03
8.71090e+02 3.70027e-01 -1.37928e-03
8.71880e+02 3.83669e-01 -7.41749e-04
8.72660e+02 3.82640e-01 -3.95611e-03
8.73440e+02 3.77447e-01 8.39805e-03
8.74220e+02 3.77554e-01 -3.45296e-03
8.75000e+02 3.67866e-01 -3.22778e-03
8.75780e+02 3.78818e-01 1.06619e-03
8.76560e+02 3.83635e-01 4.39303e-03
8.77340e+02 3.81366e-01 4.26693e-03
8.78130e+02 3.59960e-01 1.61008e-04
8.78910e+02 3.78442e-01 -6.05735e-03
8.79690e+02 3.76351e-01 3.80116e-03
8.80470e+02 3.71446e-01 -5.04035e-03
8.81250e+02 3.70644e-01 -1.10892e-02
8.82030e+02 3.83099e-01 2.89517e-03
8.82810e+02 3.71099e-01 -7.74620e-03
8.83590e+02 3.77923e-01 -7.11595e-03
