# Measured input FRF for the exponentially tapered rod - accelerance in m/(s^2 N)
# frequency(Hz) real(accelerance) imag(accelerance)
1.64060e+03 1.13668e-01 2.40362e-02
1.64140e+03 1.16103e-01 1.48643e-02
1.64220e+03 1.10521e-01 1.91628e-02
1.64300e+03 1.08613e-01 1.82148e-02
1.64380e+03 1.12866e-01 1.94086e-02
1.64450e+03 1.13766e-01 2.27255e-02
1.64530e+03 1.09587e-01 1.62668e-02
1.64610e+03 1.08782e-01 1.59727e-02
1.64690e+03 1.08844e-01 1.59230e-02
1.64770e+03 1.09320e-01 1.58822e-02
1.64840e+03 1.09955e-01 1.41895e-02
1.64920e+03 1.09031e-01 1.56944e-02
1.65000e+03 1.08177e-01 1.83171e-02
1.65080e+03 1.02447e-01 1.58147e-02
1.65160e+03 1.04196e-01 1.83421e-02
1.65230e+03 1.08190e-01 1.56494e-02
1.65310e+03 1.03475e-01 1.32178e-02
1.65390e+03 1.06082e-01 1.34974e-02
1.65470e+03 1.00736e-01 1.12737e-02
1.65550e+03 1.02816e-01 1.41597e-02
1.65630e+03 1.01781e-01 1.40555e-02
1.65700e+03 9.99139e-02 1.47520e-02
1.65780e+03 9.98775e-02 1.42386e-02
1.65860e+03 1.01023e-01 1.52923e-02
1.65940e+03 9.72747e-02 1.42731e-02
1.66020e+03 9.52833e-02 1.43302e-02
1.66090e+03 9.74749e-02 1.21276e-02
1.66170e+03 9.87679e-02 1.35875e-02
1.66250e+03 9.70258e-02 1.22632e-02
1.66330e+03 9.67675e-02 1.67754e-02
1.66410e+03 9.41844e-02 1.50390e-02
1.66480e+03 9.40549e-02 1.52262e-02
1.66560e+03 9.29982e-02 1.52215e-02
1.66640e+03 9.38951e-02 1.48525e-02
1.66720e+03 9.70586e-02 1.29661e-02
1.66800e+03 9.37200e-02 1.49561e-02
1.66880e+03 9.09886e-02 1.33689e-02
1.66950e+03 9.15610e-02 1.09778e-02
1.67030e+03 8.70618e-02 1.36923e-02
1.67110e+03 8.65872e-02 1.38287e-02
1.67190e+03 9.18374e-02 1.19187e-02
1.67270e+03 8.86125e-02 1.34382e-02
1.67340e+03 8.73532e-02 1.01535e-02
1.67420e+03 8.58159e-02 1.62228e-02
1.67500e+03 8.47675e-02 1.19525e-02
1.67580e+03 8.31326e-02 1.07179e-02
1.67660e+03 8.32675e-02 1.05889e-02
1.67730e+03 8.57372e-02 1.20075e-02
1.67810e+03 8.24343e-02 9.37004e-03
1.67890e+03 8.72017e-02 1.21501e-02
1.67970e+03 8.11332e-02 1.16696e-02
1.68050e+03 7.91540e-02 1.09158e-02
1.68130e+03 8.02962e-02 1.30070e-02
1.68200e+03 7.97564e-02 1.01651e-02
1.68280e+03 8.16932e-02 1.06843e-02
1.68360e+03 7.71423e-02 1.16706e-02
1.68440e+03 7.70671e-02 1.02714e-02
1.68520e+03 7.74274e-02 1.23271e-02
1.68590e+03 7.15790e-02 1.28301e-02
1.68670e+03 7.57085e-02 1.06946e-02
1.68750e+03 7.37924e-02 1.19535e-02
1.68830e+03 7.28919e-02 1.29265e-02
1.68910e+03 7.20010e-02 9.44808e-03
1.68980e+03 7.03285e-02 1.49325e-02
1.69060e+03 7.39305e-02 1.09469e-02
1.69140e+03 6.90186e-02 8.49527e-03
1.69220e+03 6.71624e-02 1.17159e-02
1.69300e+03 7.10024e-02 1.24982e-02
1.69380e+03 6.82865e-02 1.06003e-02
1.69450e+03 6.79013e-02 1.11736e-02
1.69530e+03 6.69349e-02 1.27865e-02
1.69610e+03 6.34596e-02 1.18591e-02
1.69690e+03 6.45088e-02 8.52944e-03
1.69770e+03 6.35856e-02 1.38601e-02
1.69840e+03 6.21739e-02 9.01591e-03
1.69920e+03 6.24970e-02 1.16345e-02
1.70000e+03 6.21466e-02 8.26615e-03
1.70080e+03 6.37803e-02 9.25125e-03
1.70160e+03 6.06933e-02 1.01876e-02
1.70230e+03 6.32100e-02 1.14836e-02
1.70310e+03 5.84447e-02 8.76283e-03
1.70390e+03 5.81192e-02 7.37810e-03
1.70470e+03 5.98576e-02 5.71122e-03
1.70550e+03 5.92106e-02 2.73162e-03
1.70630e+03 5.72687e-02 8.35142e-03
1.70700e+03 5.42620e-02 8.92058e-03
1.70780e+03 5.06093e-02 7.58213e-03
1.70860e+03 5.15112e-02 6.27884e-03
1.70940e+03 5.47742e-02 6.96794e-03
1.71020e+03 5.50834e-02 4.88651e-03
1.71090e+03 5.00168e-02 5.37661e-03
1.71170e+03 5.33509e-02 5.34568e-03
1.71250e+03 5.36425e-02 1.57617e-03
1.71330e+03 5.15233e-02 5.43058e-03
1.71410e+03 4.82038e-02 1.27855e-03
1.71480e+03 5.21025e-02 -3.52630e-03
1.71560e+03 4.87901e-02 -7.59299e-04
1.71640e+03 4.55469e-02 -2.46411e-03
1.71720e+03 4.46015e-02 -1.95951e-03
1.71800e+03 4.32608e-02 -4.59380e-03
1.71880e+03 4.87951e-02 -8.33483e-04
1.71950e+03 4.02132e-02 -8.49624e-03
1.72030e+03 4.40770e-02 -8.20850e-03
1.72110e+03 4.12935e-02 -1.03132e-02
1.72190e+03 3.68335e-02 -1.44581e-02
1.72270e+03 3.98100e-02 -1.56185e-02
1.72340e+03 3.49966e-02 -1.93409e-02
1.72420e+03 2.99240e-02 -1.84360e-02
1.72500e+03 2.69680e-02 -2.35683e-02
1.72580e+03 2.35445e-02 -2.67786e-02
1.72660e+03 2.05269e-02 -2.40275e-02
1.72730e+03 1.82408e-02 -3.00385e-02
1.72810e+03 1.14285e-02 -3.12385e-02
1.72890e+03 8.63979e-03 -3.46279e-02
1.72970e+03 5.66389e-03 -3.14459e-02
1.73050e+03 -1.68184e-03 -3.05010e-02
1.73130e+03 -9.30312e-03 -3.09609e-02
1.73200e+03 -1.68522e-02 -3.37880e-02
1.73280e+03 -1.51646e-02 -3.37509e-02
1.73360e+03 -2.25405e-02 -3.08596e-02
1.73440e+03 -3.19657e-02 -2.60475e-02
1.73520e+03 -3.25894e-02 -2.23587e-02
1.73590e+03 -3.22498e-02 -2.62622e-02
1.73670e+03 -3.49145e-02 -2.16313e-02
1.73750e+03 -4.37994e-02 -1.95210e-02
1.73830e+03 -4.46950e-02 -1.76828e-02
1.73910e+03 -4.57870e-02 -1.69327e-02
1.73980e+03 -4.93865e-02 -1.24340e-02
1.74060e+03 -5.22325e-02 -1.13411e-02
1.74140e+03 -5.15777e-02 -1.14848e-02
1.74220e+03 -5.62061e-02 -7.49824e-03
1.74300e+03 -5.73546e-02 -5.15015e-03
1.74380e+03 -5.98887e-02 -1.37422e-03
1.74450e+03 -6.37264e-02 -2.43478e-03
1.74530e+03 -6.56057e-02 1.56515e-04
1.74610e+03 -6.62341e-02 2.54460e-03
1.74690e+03 -6.87108e-02 2.98151e-03
1.74770e+03 -7.15318e-02 3.57821e-03
1.74840e+03 -7.21166e-02 5.32774e-03
1.74920e+03 -7.55226e-02 4.53540e-03
1.75000e+03 -7.47457e-02 5.70968e-03
1.75080e+03 -7.79071e-02 6.50559e-03
1.75160e+03 -8.33951e-02 7.95644e-03
1.75230e+03 -8.12244e-02 1.07589e-02
1.75310e+03 -8.50747e-02 9.65806e-03
1.75390e+03 -8.85530e-02 1.03385e-02
1.75470e+03 -8.94720e-02 1.09085e-02
1.75550e+03 -9.29568e-02 1.54729e-02
1.75630e+03 -9.38606e-02 1.47197e-02
1.75700e+03 -9.75664e-02 1.29691e-02
1.75780e+03 -9.82664e-02 1.51871e-02
1.75860e+03 -1.00202e-01 1.77316e-02
1.75940e+03 -1.03308e-01 1.65528e-02
1.76020e+03 -1.05513e-01 1.66268e-02
1.76090e+03 -1.09005e-01 1.75543e-02
1.76170e+03 -1.12052e-01 1.82538e-02
1.76250e+03 -1.14045e-01 1.76167e-02
1.76330e+03 -1.18157e-01 1.93164e-02
1.76410e+03 -1.20057e-01 2.03620e-02
1.76480e+03 -1.23021e-01 2.07310e-02
1.76560e+03 -1.26626e-01 2.12567e-02
1.76640e+03 -1.29103e-01 2.23049e-02
1.76720e+03 -1.32490e-01 2.17257e-02
1.76800e+03 -1.35681e-01 2.39804e-02
1.76880e+03 -1.40723e-01 2.45677e-02
1.76950e+03 -1.43747e-01 2.55766e-02
1.77030e+03 -1.47181e-01 2.53399e-02
1.77110e+03 -1.51473e-01 2.68288e-02
1.77190e+03 -1.53992e-01 2.74802e-02
1.77270e+03 -1.58202e-01 2.73876e-02
1.77340e+03 -1.63997e-01 2.86381e-02
1.77420e+03 -1.66568e-01 2.86040e-02
1.77500e+03 -1.70604e-01 3.02560e-02
1.77580e+03 -1.74276e-01 3.23269e-02
1.77660e+03 -1.78852e-01 3.17168e-02
1.77730e+03 -1.83116e-01 3.31791e-02
1.77810e+03 -1.87361e-01 3.46710e-02
1.77890e+03 -1.90917e-01 3.56300e-02
1.77970e+03 -1.96319e-01 3.56792e-02
1.78050e+03 -2.00843e-01 3.75225e-02
1.78130e+03 -2.05778e-01 3.79462e-02
1.78200e+03 -2.10715e-01 4.00090e-02
1.78280e+03 -2.16075e-01 4.01705e-02
1.78360e+03 -2.20439e-01 4.17778e-02
1.78440e+03 -2.26840e-01 4.27796e-02
1.78520e+03 -2.32001e-01 4.43422e-02
1.78590e+03 -2.36760e-01 4.51868e-02
1.78670e+03 -2.42614e-01 4.52389e-02
1.78750e+03 -2.48623e-01 4.59391e-02
1.78830e+03 -2.54375e-01 4.89087e-02
1.78910e+03 -2.62815e-01 4.97507e-02
1.78980e+03 -2.66563e-01 5.14973e-02
1.79060e+03 -2.74821e-01 5.30308e-02
1.79140e+03 -2.80948e-01 5.50092e-02
1.79220e+03 -2.88162e-01 5.58888e-02
1.79300e+03 -2.95457e-01 5.81328e-02
1.79380e+03 -3.02459e-01 6.01274e-02
1.79450e+03 -3.09638e-01 6.24550e-02
1.79530e+03 -3.17260e-01 6.46301e-02
1.79610e+03 -3.24138e-01 6.59587e-02
1.79690e+03 -3.32698e-01 6.80659e-02
1.79770e+03 -3.42023e-01 7.05319e-02
1.79840e+03 -3.49148e-01 7.20372e-02
1.79920e+03 -3.58700e-01 7.49931e-02
1.80000e+03 -3.66659e-01 7.70286e-02
1.80080e+03 -3.76405e-01 7.88017e-02
1.80160e+03 -3.85996e-01 8.26357e-02
1.80230e+03 -3.97868e-01 8.48911e-02
1.80310e+03 -4.07192e-01 8.74407e-02
1.80390e+03 -4.19024e-01 9.06809e-02
1.80470e+03 -4.29670e-01 9.47213e-02
1.80550e+03 -4.39707e-01 9.87499e-02
1.80630e+03 -4.53462e-01 1.02578e-01
1.80700e+03 -4.64673e-01 1.05981e-01
1.80780e+03 -4.76324e-01 1.08294e-01
1.80860e+03 -4.91050e-01 1.12836e-01
1.80940e+03 -5.06050e-01 1.19243e-01
1.81020e+03 -5.18831e-01 1.22049e-01
1.81090e+03 -5.33556e-01 1.28903e-01
1.81170e+03 -5.48439e-01 1.34671e-01
1.81250e+03 -5.63539e-01 1.39431e-01
1.81330e+03 -5.82236e-01 1.45913e-01
1.81410e+03 -5.98951e-01 1.52330e-01
1.81480e+03 -6.16897e-01 1.59919e-01
1.81560e+03 -6.37199e-01 1.68110e-01
1.81640e+03 -6.54991e-01 1.76749e-01
1.81720e+03 -6.76395e-01 1.83493e-01
1.81800e+03 -6.97329e-01 1.93397e-01
1.81880e+03 -7.18721e-01 2.02886e-01
1.81950e+03 -7.41263e-01 2.14577e-01
1.82030e+03 -7.67832e-01 2.25914e-01
1.82110e+03 -7.93599e-01 2.38425e-01
1.82190e+03 -8.20284e-01 2.52762e-01
1.82270e+03 -8.47272e-01 2.66480e-01
1.82340e+03 -8.79651e-01 2.82279e-01
1.82420e+03 -9.09258e-01 3.00161e-01
1.82500e+03 -9.41585e-01 3.19887e-01
1.82580e+03 -9.75635e-01 3.41600e-01
1.82660e+03 -1.01437e+00 3.62741e-01
1.82730e+03 -1.05207e+00 3.88062e-01
1.82810e+03 -1.09550e+00 4.17396e-01
1.82890e+03 -1.13543e+00 4.49036e-01
1.82970e+03 -1.17989e+00 4.83888e-01
1.83050e+03 -1.22894e+00 5.22388e-01
1.83130e+03 -1.28036e+00 5.65441e-01
1.83200e+03 -1.33398e+00 6.13343e-01
1.83280e+03 -1.38904e+00 6.67768e-01
1.83360e+03 -1.44976e+00 7.28535e-01
1.83440e+03 -1.51177e+00 7.97434e-01
1.83520e+03 -1.57827e+00 8.80585e-01
1.83590e+03 -1.64507e+00 9.69536e-01
1.83670e+03 -1.71363e+00 1.07292e+00
1.83750e+03 -1.78205e+00 1.19466e+00
1.83830e+03 -1.84994e+00 1.33324e+00
1.83910e+03 -1.91880e+00 1.49588e+00
1.83980e+03 -1.97446e+00 1.67658e+00
1.84060e+03 -2.02580e+00 1.88958e+00
1.84140e+03 -2.04927e+00 2.13731e+00
1.84220e+03 -2.05331e+00 2.41325e+00
1.84300e+03 -2.01482e+00 2.72600e+00
1.84380e+03 -1.91771e+00 3.06152e+00
1.84450e+03 -1.74010e+00 3.41781e+00
1.84530e+03 -1.48280e+00 3.78003e+00
1.84610e+03 -1.13184e+00 4.09607e+00
1.84690e+03 -6.83495e-01 4.35095e+00
1.84770e+03 -1.64368e-01 4.50600e+00
1.84840e+03 3.88081e-01 4.53090e+00
1.84920e+03 9.16994e-01 4.42055e+00
1.85000e+03 1.40269e+00 4.20363e+00
1.85080e+03 1.78032e+00 3.90578e+00
1.85160e+03 2.07658e+00 3.56176e+00
1.85230e+03 2.27134e+00 3.20013e+00
1.85310e+03 2.40472e+00 2.85400e+00
1.85390e+03 2.46284e+00 2.53882e+00
1.85470e+03 2.47583e+00 2.25257e+00
1.85550e+03 2.45410e+00 1.99153e+00
1.85630e+03 2.41386e+00 1.77659e+00
1.85700e+03 2.36144e+00 1.57497e+00
1.85780e+03 2.30364e+00 1.41017e+00
1.85860e+03 2.23722e+00 1.26332e+00
1.85940e+03 2.16057e+00 1.14030e+00
1.86020e+03 2.09730e+00 1.02311e+00
1.86090e+03 2.03315e+00 9.32448e-01
1.86170e+03 1.96339e+00 8.48096e-01
1.86250e+03 1.90094e+00 7.73788e-01
1.86330e+03 1.84341e+00 7.08002e-01
1.86410e+03 1.78601e+00 6.53091e-01
1.86480e+03 1.73272e+00 6.00872e-01
1.86560e+03 1.68118e+00 5.56970e-01
1.86640e+03 1.63336e+00 5.20758e-01
1.86720e+03 1.58663e+00 4.81088e-01
1.86800e+03 1.54229e+00 4.49138e-01
1.86880e+03 1.50115e+00 4.20085e-01
1.86950e+03 1.46053e+00 3.93864e-01
1.87030e+03 1.42504e+00 3.71432e-01
1.87110e+03 1.39170e+00 3.51512e-01
1.87190e+03 1.35726e+00 3.30149e-01
1.87270e+03 1.32667e+00 3.11526e-01
1.87340e+03 1.29591e+00 2.96484e-01
1.87420e+03 1.26561e+00 2.83951e-01
1.87500e+03 1.23871e+00 2.68678e-01
1.87580e+03 1.21504e+00 2.56869e-01
1.87660e+03 1.19093e+00 2.46285e-01
1.87730e+03 1.16739e+00 2.34728e-01
1.87810e+03 1.14483e+00 2.25532e-01
1.87890e+03 1.12371e+00 2.14897e-01
1.87970e+03 1.10393e+00 2.06077e-01
1.88050e+03 1.08434e+00 1.98018e-01
1.88130e+03 1.06659e+00 1.92393e-01
1.88200e+03 1.04834e+00 1.84502e-01
1.88280e+03 1.03190e+00 1.77977e-01
1.88360e+03 1.01500e+00 1.73187e-01
1.88440e+03 1.00060e+00 1.67595e-01
1.88520e+03 9.84844e-01 1.60553e-01
1.88590e+03 9.71344e-01 1.56914e-01
1.88670e+03 9.57705e-01 1.51888e-01
1.88750e+03 9.45541e-01 1.47384e-01
1.88830e+03 9.32086e-01 1.42129e-01
1.88910e+03 9.18999e-01 1.39079e-01
1.88980e+03 9.08921e-01 1.34321e-01
1.89060e+03 8.96908e-01 1.31722e-01
1.89140e+03 8.85466e-01 1.27408e-01
1.89220e+03 8.75618e-01 1.23582e-01
1.89300e+03 8.67307e-01 1.20277e-01
1.89380e+03 8.55848e-01 1.16087e-01
1.89450e+03 8.45744e-01 1.14043e-01
1.89530e+03 8.38121e-01 1.10607e-01
1.89610e+03 8.28984e-01 1.07938e-01
1.89690e+03 8.20624e-01 1.05492e-01
1.89770e+03 8.11430e-01 1.02675e-01
1.89840e+03 8.02084e-01 1.00376e-01
1.89920e+03 7.95457e-01 9.66922e-02
1.90000e+03 7.87328e-01 9.47159e-02
1.90080e+03 7.80190e-01 9.22710e-02
1.90160e+03 7.72498e-01 8.97320e-02
1.90230e+03 7.65144e-01 8.72713e-02
1.90310e+03 7.59131e-01 8.44190e-02
1.90390e+03 7.51386e-01 8.26319e-02
1.90470e+03 7.45934e-01 8.01646e-02
1.90550e+03 7.38403e-01 7.88544e-02
1.90630e+03 7.32553e-01 7.62028e-02
1.90700e+03 7.25693e-01 7.36268e-02
1.90780e+03 7.19833e-01 7.25499e-02
1.90860e+03 7.13618e-01 7.08036e-02
1.90940e+03 7.08171e-01 6.91835e-02
1.91020e+03 7.01623e-01 6.72087e-02
1.91090e+03 6.96652e-01 6.48721e-02
1.91170e+03 6.90410e-01 6.34735e-02
1.91250e+03 6.85175e-01 6.24611e-02
1.91330e+03 6.80731e-01 6.04830e-02
1.91410e+03 6.74975e-01 5.96434e-02
1.91480e+03 6.70313e-01 5.78926e-02
1.91560e+03 6.64073e-01 5.64849e-02
1.91640e+03 6.59225e-01 5.50176e-02
1.91720e+03 6.55303e-01 5.42559e-02
1.91800e+03 6.50376e-01 5.31991e-02
1.91880e+03 6.45128e-01 5.17737e-02
1.91950e+03 6.40502e-01 5.01716e-02
1.92030e+03 6.36735e-01 4.95377e-02
1.92110e+03 6.32159e-01 4.79423e-02
1.92190e+03 6.27696e-01 4.77624e-02
1.92270e+03 6.24023e-01 4.65352e-02
1.92340e+03 6.19105e-01 4.55137e-02
1.92420e+03 6.15187e-01 4.46767e-02
1.92500e+03 6.11313e-01 4.33838e-02
1.92580e+03 6.07092e-01 4.24561e-02
1.92660e+03 6.03581e-01 4.16475e-02
1.92730e+03 5.99521e-01 4.07612e-02
1.92810e+03 5.96023e-01 4.00642e-02
1.92890e+03 5.92044e-01 3.92480e-02
1.92970e+03 5.88670e-01 3.87117e-02
1.93050e+03 5.84813e-01 3.80955e-02
1.93130e+03 5.81439e-01 3.72654e-02
1.93200e+03 5.78226e-01 3.68423e-02
1.93280e+03 5.74656e-01 3.63440e-02
1.93360e+03 5.70592e-01 3.51516e-02
1.93440e+03 5.68080e-01 3.52411e-02
1.93520e+03 5.64916e-01 3.48362e-02
1.93590e+03 5.61020e-01 3.34799e-02
1.93670e+03 5.58514e-01 3.32537e-02
1.93750e+03 5.55211e-01 3.24728e-02
1.93830e+03 5.51917e-01 3.22031e-02
1.93910e+03 5.49244e-01 3.15359e-02
1.93980e+03 5.46047e-01 3.10564e-02
1.94060e+03 5.43440e-01 3.09212e-02
1.94140e+03 5.40241e-01 3.01687e-02
1.94220e+03 5.37619e-01 2.99349e-02
1.94300e+03 5.34585e-01 2.94270e-02
1.94380e+03 5.31417e-01 2.89071e-02
1.94450e+03 5.28877e-01 2.87275e-02
1.94530e+03 5.25673e-01 2.82978e-02
1.94610e+03 5.23486e-01 2.82933e-02
1.94690e+03 5.21074e-01 2.79485e-02
1.94770e+03 5.18207e-01 2.76069e-02
1.94840e+03 5.15949e-01 2.68701e-02
1.94920e+03 5.13340e-01 2.65634e-02
1.95000e+03 5.10182e-01 2.67496e-02
1.95080e+03 5.07877e-01 2.61591e-02
1.95160e+03 5.05326e-01 2.61611e-02
1.95230e+03 5.02502e-01 2.59473e-02
1.95310e+03 5.00796e-01 2.54926e-02
1.95390e+03 4.98455e-01 2.53736e-02
1.95470e+03 4.95899e-01 2.51436e-02
1.95550e+03 4.92490e-01 2.50707e-02
1.95630e+03 4.91200e-01 2.47333e-02
1.95700e+03 4.88656e-01 2.48789e-02
1.95780e+03 4.86625e-01 2.47110e-02
1.95860e+03 4.84345e-01 2.44958e-02
1.95940e+03 4.81780e-01 2.45283e-02
1.96020e+03 4.79315e-01 2.39896e-02
1.96090e+03 4.77806e-01 2.37165e-02
1.96170e+03 4.74911e-01 2.39358e-02
1.96250e+03 4.73002e-01 2.37531e-02
1.96330e+03 4.70436e-01 2.41765e-02
1.96410e+03 4.68930e-01 2.37839e-02
1.96480e+03 4.66404e-01 2.39480e-02
1.96560e+03 4.64352e-01 2.39499e-02
1.96640e+03 4.62243e-01 2.37063e-02
1.96720e+03 4.60134e-01 2.40532e-02
1.96800e+03 4.57772e-01 2.43132e-02
1.96880e+03 4.55897e-01 2.24144e-02
1.96950e+03 4.54060e-01 2.43703e-02
1.97030e+03 4.51436e-01 2.43941e-02
1.97110e+03 4.49737e-01 2.45516e-02
1.97190e+03 4.46592e-01 2.45365e-02
1.97270e+03 4.45294e-01 2.43417e-02
1.97340e+03 4.42348e-01 2.53257e-02
1.97420e+03 4.40662e-01 2.48897e-02
1.97500e+03 4.39170e-01 2.55808e-02
1.97580e+03 4.36581e-01 2.62914e-02
1.97660e+03 4.34881e-01 2.54000e-02
1.97730e+03 4.33066e-01 2.64583e-02
1.97810e+03 4.30651e-01 2.70240e-02
1.97890e+03 4.27161e-01 2.70870e-02
1.97970e+03 4.26615e-01 2.71862e-02
1.98050e+03 4.24842e-01 2.90997e-02
1.98130e+03 4.21746e-01 2.95668e-02
1.98200e+03 4.19310e-01 2.99394e-02
1.98280e+03 4.18792e-01 3.01407e-02
1.98360e+03 4.15816e-01 3.27373e-02
1.98440e+03 4.13754e-01 3.36307e-02
1.98520e+03 4.10887e-01 3.30235e-02
1.98590e+03 4.08893e-01 3.50116e-02
1.98670e+03 4.08769e-01 3.62229e-02
1.98750e+03 4.04216e-01 3.74476e-02
1.98830e+03 4.02323e-01 3.66511e-02
1.98910e+03 4.00369e-01 4.16921e-02
1.98980e+03 3.99584e-01 4.20184e-02
1.99060e+03 3.94737e-01 4.27122e-02
1.99140e+03 3.95536e-01 4.57824e-02
1.99220e+03 3.93328e-01 4.51824e-02
1.99300e+03 3.91317e-01 5.11009e-02
1.99380e+03 3.90036e-01 5.36365e-02
1.99450e+03 3.85259e-01 5.63178e-02
1.99530e+03 3.88731e-01 5.91277e-02
1.99610e+03 3.86108e-01 6.38366e-02
1.99690e+03 3.82533e-01 6.42543e-02
1.99770e+03 3.85766e-01 6.85427e-02
1.99840e+03 3.83427e-01 7.04127e-02
1.99920e+03 3.85025e-01 7.98015e-02
2.00000e+03 3.80173e-01 8.28627e-02
2.00080e+03 3.89686e-01 8.35853e-02
2.00160e+03 3.96063e-01 9.17250e-02
2.00230e+03 3.89796e-01 9.18829e-02
2.00310e+03 3.92783e-01 9.71819e-02
2.00390e+03 3.98186e-01 9.99682e-02
2.00470e+03 3.99776e-01 1.03394e-01
2.00550e+03 4.03533e-01 9.94685e-02
2.00630e+03 4.14604e-01 1.06828e-01
2.00700e+03 4.17472e-01 1.07361e-01
2.00780e+03 4.11033e-01 1.10606e-01
2.00860e+03 4.29212e-01 1.08954e-01
2.00940e+03 4.32720e-01 1.07286e-01
2.01020e+03 4.36729e-01 1.05835e-01
2.01090e+03 4.43328e-01 9.98976e-02
2.01170e+03 4.45519e-01 9.74349e-02
2.01250e+03 4.44452e-01 9.67411e-02
2.01330e+03 4.49881e-01 8.78564e-02
2.01410e+03 4.46340e-01 8.50299e-02
2.01480e+03 4.55723e-01 8.37547e-02
2.01560e+03 4.52315e-01 8.37530e-02
2.01640e+03 4.52060e-01 7.49894e-02
2.01720e+03 4.55070e-01 7.40314e-02
2.01800e+03 4.56313e-01 6.99617e-02
2.01880e+03 4.54550e-01 6.58131e-02
2.01950e+03 4.55252e-01 6.32210e-02
2.02030e+03 4.54302e-01 5.51043e-02
2.02110e+03 4.53118e-01 5.75626e-02
2.02190e+03 4.55340e-01 5.97248e-02
2.02270e+03 4.51816e-01 5.45281e-02
2.02340e+03 4.46510e-01 4.86723e-02
2.02420e+03 4.49811e-01 4.55637e-02
2.02500e+03 4.47683e-01 4.36825e-02
2.02580e+03 4.46016e-01 3.97271e-02
2.02660e+03 4.39914e-01 3.68748e-02
2.02730e+03 4.44481e-01 3.93891e-02
2.02810e+03 4.41496e-01 3.86071e-02
2.02890e+03 4.38978e-01 3.12328e-02
2.02970e+03 4.38557e-01 3.22704e-02
2.03050e+03 4.37391e-01 3.14967e-02
2.03130e+03 4.39249e-01 3.38687e-02
2.03200e+03 4.38774e-01 3.15420e-02
2.03280e+03 4.33201e-01 2.69002e-02
2.03360e+03 4.32605e-01 2.59464e-02
2.03440e+03 4.30603e-01 2.72717e-02
2.03520e+03 4.32089e-01 2.60360e-02
2.03590e+03 4.28003e-01 2.17196e-02
2.03670e+03 4.25203e-01 2.10528e-02
2.03750e+03 4.25213e-01 2.25315e-02
2.03830e+03 4.23213e-01 2.05906e-02
2.03910e+03 4.21715e-01 2.17825e-02
2.03980e+03 4.20125e-01 2.10268e-02
2.04060e+03 4.20919e-01 2.16376e-02
2.04140e+03 4.18403e-01 2.08306e-02
2.04220e+03 4.18443e-01 1.95410e-02
2.04300e+03 4.15612e-01 1.91224e-02
2.04380e+03 4.16210e-01 1.89511e-02
2.04450e+03 4.15438e-01 2.13450e-02
2.04530e+03 4.12736e-01 2.00029e-02
2.04610e+03 4.11847e-01 1.55965e-02
2.04690e+03 4.10694e-01 1.79625e-02
2.04770e+03 4.10640e-01 1.59054e-02
2.04840e+03 4.08387e-01 1.72700e-02
2.04920e+03 4.08823e-01 1.49163e-02
2.05000e+03 4.05860e-01 1.53306e-02
2.05080e+03 4.06298e-01 1.49055e-02
2.05160e+03 4.04869e-01 1.61234e-02
2.05230e+03 4.02624e-01 1.32461e-02
2.05310e+03 4.02911e-01 1.47593e-02
2.05390e+03 4.02297e-01 1.57245e-02
2.05470e+03 4.01324e-01 1.31531e-02
2.05550e+03 3.99289e-01 1.24164e-02
2.05630e+03 3.99535e-01 1.32635e-02
2.05700e+03 3.97984e-01 1.17336e-02
2.05780e+03 3.99182e-01 1.37824e-02
2.05860e+03 3.94608e-01 1.24424e-02
2.05940e+03 3.98234e-01 1.30076e-02
2.06020e+03 3.94407e-01 1.10877e-02
2.06090e+03 3.94289e-01 1.11369e-02
2.06170e+03 3.93584e-01 1.50369e-02
2.06250e+03 3.92253e-01 1.01770e-02
2.06330e+03 3.91635e-01 1.09983e-02
2.06410e+03 3.90268e-01 1.08827e-02
2.06480e+03 3.90090e-01 1.13246e-02
2.06560e+03 3.88032e-01 1.18742e-02
2.06640e+03 3.90371e-01 1.03124e-02
2.06720e+03 3.88809e-01 1.41550e-02
2.06800e+03 3.87404e-01 1.06289e-02
2.06880e+03 3.85692e-01 1.04221e-02
2.06950e+03 3.85265e-01 9.63201e-03
2.07030e+03 3.83592e-01 1.05545e-02
2.07110e+03 3.83589e-01 1.00403e-02
2.07190e+03 3.84892e-01 1.05996e-02
2.07270e+03 3.83153e-01 1.06404e-02
2.07340e+03 3.80760e-01 1.12841e-02
2.07420e+03 3.82689e-01 1.04201e-02
2.07500e+03 3.79849e-01 8.31749e-03
2.07580e+03 3.80576e-01 7.96619e-03
2.07660e+03 3.79911e-01 1.05817e-02
2.07730e+03 3.78202e-01 8.43048e-03
2.07810e+03 3.77277e-01 1.02262e-02
2.07890e+03 3.77573e-01 9.28476e-03
2.07970e+03 3.77109e-01 9.26129e-03
2.08050e+03 3.76279e-01 9.84422e-03
2.08130e+03 3.73754e-01 9.12402e-03
2.08200e+03 3.74383e-01 7.58795e-03
2.08280e+03 3.72241e-01 8.98659e-03
2.08360e+03 3.73090e-01 7.68637e-03
2.08440e+03 3.73118e-01 7.64206e-03
2.08520e+03 3.73477e-01 8.61734e-03
2.08590e+03 3.70979e-01 7.69057e-03
2.08670e+03 3.69896e-01 8.75832e-03
