# Measured flexural accelerances (m/(s^2N)) at four locations along the axis, measured at two points across the diameter of the beam
# to demonstrate that the response of the system does not follow the fundamental beam theories 
# at larger diameters and/or high frequencies 
# frequency, at 0.3 m (1), at 0.3 m (2), at 0.8 m (1), at 0.8 m (2), at 1.4 m (1), at 1.4 m (2), at 2.0 m (1), at 2.0 m (2)
0.000000e+00+0.000000e+00j,-1.213300e+00+1.485864e-16j,-5.170800e-01+6.332404e-17j,-4.716200e-01+5.775679e-17j,-6.023800e-02+7.377027e-18j,-8.020600e-01+9.822402e-17j,-8.976800e-01+1.099341e-16j,-2.615100e+00+3.202574e-16j,1.374000e+00+0.000000e+00j
4.595300e+03+0.000000e+00j,-1.263322e+00+1.384970e+00j,7.013406e-01+1.027684e-01j,-5.192041e-01-1.761450e-01j,-1.188574e+00-1.196484e+00j,6.983921e-01-3.481750e-01j,-8.191130e-01-7.529493e-01j,1.394898e+00+3.522033e+00j,-1.252036e+00-3.851085e+00j
4.596100e+03+0.000000e+00j,-1.174922e+00+1.473909e+00j,6.712213e-01+3.626040e-02j,-4.753380e-01-1.645076e-01j,-1.204643e+00-1.213082e+00j,7.049896e-01-3.291915e-01j,-8.301683e-01-7.453906e-01j,1.307753e+00+3.434016e+00j,-1.265573e+00-3.613908e+00j
4.596900e+03+0.000000e+00j,-1.110970e+00+1.486145e+00j,6.444909e-01+2.459550e-02j,-4.634603e-01-1.730963e-01j,-1.229942e+00-1.192313e+00j,7.203663e-01-3.195233e-01j,-8.363434e-01-7.931056e-01j,1.487870e+00+3.472465e+00j,-1.370062e+00-3.668299e+00j
4.597700e+03+0.000000e+00j,-1.182919e+00+1.508633e+00j,7.377585e-01+4.724970e-02j,-4.799628e-01-1.668590e-01j,-1.270505e+00-1.229057e+00j,7.015332e-01-3.170492e-01j,-8.515395e-01-7.675373e-01j,1.483542e+00+3.338518e+00j,-1.432421e+00-3.545366e+00j
4.598400e+03+0.000000e+00j,-1.182467e+00+1.486564e+00j,6.567169e-01+5.081640e-02j,-4.449239e-01-1.308638e-01j,-1.233062e+00-1.197427e+00j,6.961969e-01-3.145791e-01j,-8.499101e-01-7.733587e-01j,1.557697e+00+3.434242e+00j,-1.339590e+00-3.656647e+00j
4.599200e+03+0.000000e+00j,-1.184202e+00+1.460803e+00j,6.825144e-01+5.626881e-02j,-4.587732e-01-1.630912e-01j,-1.282245e+00-1.224056e+00j,6.581151e-01-3.667988e-01j,-8.636302e-01-7.046106e-01j,1.603929e+00+3.515272e+00j,-1.468030e+00-3.657372e+00j
4.600000e+03+0.000000e+00j,-1.176514e+00+1.452874e+00j,6.606087e-01+5.028831e-02j,-4.329291e-01-1.396654e-01j,-1.252788e+00-1.216157e+00j,6.643695e-01-3.291602e-01j,-8.918612e-01-7.250544e-01j,1.709691e+00+3.462947e+00j,-1.506192e+00-3.593619e+00j
4.600800e+03+0.000000e+00j,-1.201630e+00+1.471246e+00j,7.068901e-01+6.807075e-02j,-4.458871e-01-1.454800e-01j,-1.285383e+00-1.232638e+00j,6.998112e-01-3.331633e-01j,-8.902698e-01-7.494113e-01j,1.614132e+00+3.310782e+00j,-1.457048e+00-3.568607e+00j
4.601600e+03+0.000000e+00j,-1.236589e+00+1.468496e+00j,6.954765e-01+6.405465e-02j,-4.359116e-01-1.187614e-01j,-1.284806e+00-1.221368e+00j,6.582390e-01-3.081316e-01j,-8.634184e-01-7.442315e-01j,1.752343e+00+3.355489e+00j,-1.533270e+00-3.517881e+00j
4.602300e+03+0.000000e+00j,-1.128631e+00+1.463443e+00j,6.837066e-01+8.426720e-02j,-4.099004e-01-1.113675e-01j,-1.292635e+00-1.200770e+00j,7.071403e-01-3.220687e-01j,-9.055305e-01-7.332841e-01j,1.619914e+00+3.282550e+00j,-1.611570e+00-3.456023e+00j
4.603100e+03+0.000000e+00j,-1.149670e+00+1.480544e+00j,6.898864e-01+5.468052e-02j,-4.324416e-01-1.443573e-01j,-1.344960e+00-1.257271e+00j,6.937928e-01-3.179068e-01j,-9.438986e-01-7.621743e-01j,1.759575e+00+3.348088e+00j,-1.599308e+00-3.418817e+00j
4.603900e+03+0.000000e+00j,-1.124120e+00+1.554052e+00j,7.267331e-01+3.317743e-02j,-3.851165e-01-1.470617e-01j,-1.361733e+00-1.296761e+00j,6.997521e-01-3.210809e-01j,-9.384757e-01-7.580661e-01j,1.720479e+00+3.286500e+00j,-1.672317e+00-3.415132e+00j
4.604700e+03+0.000000e+00j,-1.161653e+00+1.567595e+00j,7.502595e-01-2.657461e-02j,-4.279590e-01-1.335402e-01j,-1.411302e+00-1.251692e+00j,6.835383e-01-3.126309e-01j,-9.150456e-01-7.239570e-01j,1.702906e+00+3.282014e+00j,-1.639996e+00-3.273570e+00j
4.605500e+03+0.000000e+00j,-1.103986e+00+1.502895e+00j,6.728903e-01+5.370451e-02j,-3.943402e-01-1.140442e-01j,-1.382360e+00-1.213151e+00j,7.393280e-01-3.075103e-01j,-9.750698e-01-7.811782e-01j,1.809738e+00+3.286465e+00j,-1.645919e+00-3.441461e+00j
4.606300e+03+0.000000e+00j,-1.070185e+00+1.523850e+00j,6.638691e-01+1.122729e-03j,-3.865927e-01-1.227087e-01j,-1.428663e+00-1.205179e+00j,7.442880e-01-3.093601e-01j,-9.688967e-01-7.938803e-01j,1.767188e+00+3.246373e+00j,-1.638216e+00-3.431509e+00j
4.607000e+03+0.000000e+00j,-1.122024e+00+1.579424e+00j,7.041338e-01-3.131941e-02j,-3.936988e-01-1.325708e-01j,-1.465750e+00-1.263863e+00j,7.184464e-01-3.372638e-01j,-1.031756e+00-7.192278e-01j,1.859682e+00+3.202964e+00j,-1.867728e+00-3.302543e+00j
4.607800e+03+0.000000e+00j,-1.085445e+00+1.510557e+00j,6.244424e-01+4.684623e-03j,-3.671608e-01-1.163997e-01j,-1.442572e+00-1.222957e+00j,7.496551e-01-3.395539e-01j,-1.000691e+00-7.361568e-01j,1.854482e+00+3.139258e+00j,-1.801627e+00-3.354394e+00j
4.608600e+03+0.000000e+00j,-1.020902e+00+1.509000e+00j,6.293148e-01+8.336063e-03j,-3.349202e-01-1.007995e-01j,-1.429530e+00-1.198243e+00j,7.110499e-01-3.151979e-01j,-9.953106e-01-7.497480e-01j,1.933538e+00+3.132988e+00j,-1.811160e+00-3.298578e+00j
4.609400e+03+0.000000e+00j,-1.039991e+00+1.595952e+00j,6.693375e-01-5.482202e-03j,-3.239563e-01-1.379118e-01j,-1.496787e+00-1.287895e+00j,7.204390e-01-3.379844e-01j,-1.054160e+00-7.223393e-01j,2.040262e+00+3.155335e+00j,-1.802206e+00-3.186687e+00j
4.610200e+03+0.000000e+00j,-1.090079e+00+1.464052e+00j,6.463040e-01+7.994819e-02j,-3.610472e-01-1.549688e-01j,-1.507062e+00-1.249855e+00j,7.273804e-01-3.212680e-01j,-1.054199e+00-7.226364e-01j,2.092559e+00+3.160672e+00j,-1.899065e+00-3.282659e+00j
4.610900e+03+0.000000e+00j,-1.119554e+00+1.480316e+00j,6.825422e-01+1.148651e-01j,-3.564689e-01-1.312963e-01j,-1.502058e+00-1.267990e+00j,7.501117e-01-3.334067e-01j,-1.112996e+00-7.535549e-01j,2.046117e+00+3.072552e+00j,-2.005830e+00-3.159463e+00j
4.611700e+03+0.000000e+00j,-1.022638e+00+1.530486e+00j,6.512884e-01-1.433738e-03j,-3.093901e-01-1.268901e-01j,-1.527693e+00-1.247288e+00j,7.286940e-01-3.309337e-01j,-1.076058e+00-7.351386e-01j,2.170314e+00+3.042556e+00j,-2.026959e+00-3.216265e+00j
4.612500e+03+0.000000e+00j,-1.096639e+00+1.544834e+00j,7.202221e-01+6.687257e-02j,-3.427137e-01-1.290907e-01j,-1.564706e+00-1.267074e+00j,7.418772e-01-3.419944e-01j,-1.114884e+00-7.108068e-01j,2.170684e+00+2.995489e+00j,-2.010005e+00-3.099872e+00j
4.613300e+03+0.000000e+00j,-1.094510e+00+1.531618e+00j,6.493156e-01+3.484630e-02j,-3.244783e-01-1.083171e-01j,-1.545003e+00-1.241327e+00j,7.544963e-01-3.283306e-01j,-1.097709e+00-7.415294e-01j,2.178042e+00+2.913463e+00j,-2.013637e+00-3.172984e+00j
4.614100e+03+0.000000e+00j,-1.040020e+00+1.467787e+00j,6.372539e-01+1.072744e-01j,-2.952867e-01-1.260114e-01j,-1.533015e+00-1.248515e+00j,7.667403e-01-3.395964e-01j,-1.142186e+00-7.037771e-01j,2.180869e+00+2.880176e+00j,-2.032150e+00-3.114934e+00j
4.614800e+03+0.000000e+00j,-1.054283e+00+1.472607e+00j,6.609617e-01+1.032013e-01j,-3.208097e-01-1.286396e-01j,-1.586022e+00-1.235574e+00j,7.930307e-01-3.664652e-01j,-1.181249e+00-7.184933e-01j,2.263088e+00+3.020184e+00j,-2.122605e+00-3.106962e+00j
4.615600e+03+0.000000e+00j,-9.786876e-01+1.542165e+00j,6.076643e-01+8.230983e-03j,-2.984597e-01-1.458265e-01j,-1.635274e+00-1.257059e+00j,7.676595e-01-3.354460e-01j,-1.155277e+00-7.026954e-01j,2.241834e+00+2.932303e+00j,-2.162529e+00-3.020588e+00j
4.616400e+03+0.000000e+00j,-1.054911e+00+1.480023e+00j,6.305623e-01+6.707713e-02j,-2.837218e-01-1.272716e-01j,-1.627640e+00-1.240379e+00j,7.420780e-01-3.392800e-01j,-1.150726e+00-6.805375e-01j,2.276540e+00+2.972104e+00j,-2.097483e+00-2.999971e+00j
4.617200e+03+0.000000e+00j,-1.004991e+00+1.541654e+00j,6.438523e-01+9.337987e-03j,-2.953301e-01-1.137808e-01j,-1.660603e+00-1.207828e+00j,7.800075e-01-3.307883e-01j,-1.228873e+00-6.958296e-01j,2.320281e+00+2.943051e+00j,-2.244501e+00-3.011229e+00j
4.618000e+03+0.000000e+00j,-1.037161e+00+1.572937e+00j,6.738294e-01+1.105296e-02j,-2.756719e-01-1.235450e-01j,-1.694551e+00-1.243406e+00j,7.862107e-01-3.448115e-01j,-1.222946e+00-6.975563e-01j,2.302104e+00+2.857414e+00j,-2.181856e+00-2.931453e+00j
4.618800e+03+0.000000e+00j,-1.104115e+00+1.529768e+00j,6.916793e-01+6.977770e-02j,-2.761599e-01-1.276623e-01j,-1.670564e+00-1.281869e+00j,7.884991e-01-3.554413e-01j,-1.202804e+00-6.705723e-01j,2.427438e+00+2.910609e+00j,-2.268191e+00-2.987149e+00j
4.619500e+03+0.000000e+00j,-9.553717e-01+1.443957e+00j,6.063767e-01+8.336195e-02j,-2.743011e-01-1.511726e-01j,-1.687689e+00-1.211835e+00j,7.922817e-01-3.500327e-01j,-1.222788e+00-6.755724e-01j,2.419098e+00+2.849275e+00j,-2.244529e+00-2.929359e+00j
4.620300e+03+0.000000e+00j,-9.348144e-01+1.504182e+00j,6.202130e-01+6.104521e-02j,-2.977229e-01-1.524181e-01j,-1.789734e+00-1.197670e+00j,8.039475e-01-3.660750e-01j,-1.231106e+00-6.728943e-01j,2.464952e+00+2.777025e+00j,-2.226886e+00-2.997412e+00j
4.621100e+03+0.000000e+00j,-9.926326e-01+1.594111e+00j,6.682761e-01-8.488655e-03j,-2.418004e-01-1.549353e-01j,-1.771098e+00-1.275008e+00j,7.964595e-01-3.742592e-01j,-1.281815e+00-6.778272e-01j,2.498943e+00+2.798846e+00j,-2.431664e+00-2.890764e+00j
4.621900e+03+0.000000e+00j,-1.029989e+00+1.542653e+00j,6.858386e-01+6.727244e-02j,-2.469100e-01-1.388429e-01j,-1.761185e+00-1.259491e+00j,8.203483e-01-3.764511e-01j,-1.265246e+00-6.812648e-01j,2.429553e+00+2.738782e+00j,-2.389086e+00-2.816117e+00j
4.622700e+03+0.000000e+00j,-9.886932e-01+1.605842e+00j,6.622539e-01+1.527266e-02j,-2.460472e-01-1.325935e-01j,-1.820767e+00-1.237857e+00j,8.431116e-01-3.419579e-01j,-1.268759e+00-7.029949e-01j,2.524141e+00+2.670605e+00j,-2.347859e+00-2.742199e+00j
4.623400e+03+0.000000e+00j,-9.026086e-01+1.518958e+00j,5.674073e-01+4.501366e-02j,-2.017324e-01-1.428874e-01j,-1.775435e+00-1.194393e+00j,7.770769e-01-3.771607e-01j,-1.293482e+00-6.031608e-01j,2.574596e+00+2.717994e+00j,-2.498040e+00-2.822528e+00j
4.624200e+03+0.000000e+00j,-9.918591e-01+1.501951e+00j,6.106049e-01+1.154854e-01j,-2.023302e-01-1.461938e-01j,-1.790622e+00-1.243588e+00j,8.016987e-01-3.538587e-01j,-1.263172e+00-6.773070e-01j,2.596776e+00+2.651370e+00j,-2.354534e+00-2.801056e+00j
4.625000e+03+0.000000e+00j,-9.430344e-01+1.488280e+00j,6.267153e-01+1.019907e-01j,-2.382747e-01-1.562197e-01j,-1.835817e+00-1.195384e+00j,8.259594e-01-3.819093e-01j,-1.349399e+00-6.332539e-01j,2.646564e+00+2.661665e+00j,-2.467874e+00-2.776703e+00j
4.625800e+03+0.000000e+00j,-9.657296e-01+1.544890e+00j,6.417571e-01+3.764071e-02j,-1.910760e-01-1.545095e-01j,-1.827770e+00-1.228211e+00j,8.359138e-01-3.715786e-01j,-1.357961e+00-6.605626e-01j,2.750926e+00+2.533774e+00j,-2.542209e+00-2.699615e+00j
4.626600e+03+0.000000e+00j,-9.338964e-01+1.531169e+00j,6.166447e-01+5.803926e-02j,-2.279554e-01-1.353500e-01j,-1.906353e+00-1.163186e+00j,8.553631e-01-3.876859e-01j,-1.370178e+00-6.074654e-01j,2.768324e+00+2.682224e+00j,-2.521851e+00-2.673318e+00j
4.627300e+03+0.000000e+00j,-9.022600e-01+1.566546e+00j,6.088816e-01+3.741360e-02j,-1.720241e-01-1.311896e-01j,-1.886338e+00-1.193876e+00j,8.160410e-01-3.704990e-01j,-1.345182e+00-6.252689e-01j,2.776123e+00+2.583980e+00j,-2.627854e+00-2.654591e+00j
4.628100e+03+0.000000e+00j,-8.982935e-01+1.583212e+00j,6.241120e-01+4.793296e-02j,-2.030390e-01-1.578340e-01j,-1.967080e+00-1.188024e+00j,8.231821e-01-4.190161e-01j,-1.423419e+00-5.478252e-01j,2.879765e+00+2.627192e+00j,-2.636763e+00-2.639526e+00j
4.628900e+03+0.000000e+00j,-9.455575e-01+1.571807e+00j,6.278404e-01+1.583421e-02j,-1.748511e-01-1.554038e-01j,-1.929359e+00-1.217335e+00j,8.453234e-01-4.061909e-01j,-1.405672e+00-6.258457e-01j,2.843974e+00+2.597725e+00j,-2.648046e+00-2.587732e+00j
4.629700e+03+0.000000e+00j,-9.146018e-01+1.575235e+00j,6.533639e-01+2.468402e-02j,-1.790500e-01-1.678454e-01j,-1.972352e+00-1.205347e+00j,8.399280e-01-4.078652e-01j,-1.445607e+00-5.937711e-01j,2.791866e+00+2.512572e+00j,-2.629646e+00-2.576939e+00j
4.630500e+03+0.000000e+00j,-8.963704e-01+1.687959e+00j,6.962195e-01-1.628817e-02j,-1.465055e-01-1.477896e-01j,-2.006041e+00-1.231713e+00j,8.543686e-01-4.340649e-01j,-1.465772e+00-6.083421e-01j,2.783668e+00+2.505986e+00j,-2.709732e+00-2.612191e+00j
4.631300e+03+0.000000e+00j,-9.379244e-01+1.589741e+00j,6.842485e-01+6.469378e-02j,-1.937543e-01-1.758706e-01j,-2.054114e+00-1.204660e+00j,8.375076e-01-4.329365e-01j,-1.452258e+00-5.835097e-01j,2.936856e+00+2.442644e+00j,-2.764671e+00-2.480597e+00j
4.632000e+03+0.000000e+00j,-8.634823e-01+1.645389e+00j,6.443886e-01-1.800278e-02j,-1.416394e-01-1.596445e-01j,-2.043036e+00-1.170531e+00j,8.623965e-01-4.303510e-01j,-1.482523e+00-5.735449e-01j,2.989842e+00+2.393688e+00j,-2.770090e+00-2.527667e+00j
4.632800e+03+0.000000e+00j,-8.721677e-01+1.564405e+00j,6.243881e-01+4.018696e-02j,-1.561718e-01-1.971105e-01j,-2.073383e+00-1.150715e+00j,8.408792e-01-4.449596e-01j,-1.466308e+00-5.146432e-01j,3.089122e+00+2.332304e+00j,-2.883188e+00-2.425291e+00j
4.633600e+03+0.000000e+00j,-8.916666e-01+1.640197e+00j,6.439545e-01+6.413105e-02j,-1.217105e-01-1.736915e-01j,-2.052713e+00-1.177980e+00j,8.650696e-01-4.522859e-01j,-1.503206e+00-5.707141e-01j,3.035285e+00+2.427810e+00j,-2.891164e+00-2.398586e+00j
4.634400e+03+0.000000e+00j,-9.226988e-01+1.577113e+00j,6.792136e-01+9.568211e-02j,-1.548040e-01-2.168671e-01j,-2.087447e+00-1.211025e+00j,8.645737e-01-4.662259e-01j,-1.506239e+00-5.580715e-01j,3.056856e+00+2.280337e+00j,-2.844147e+00-2.301502e+00j
4.635200e+03+0.000000e+00j,-8.484440e-01+1.644534e+00j,6.823082e-01+4.407028e-02j,-1.192295e-01-1.817168e-01j,-2.103960e+00-1.146163e+00j,8.432110e-01-4.825012e-01j,-1.502483e+00-5.214564e-01j,3.103602e+00+2.310322e+00j,-2.886878e+00-2.279919e+00j
4.635900e+03+0.000000e+00j,-8.715782e-01+1.605247e+00j,6.523198e-01+6.211039e-02j,-1.430537e-01-1.944593e-01j,-2.164495e+00-1.146525e+00j,8.814672e-01-4.819095e-01j,-1.552232e+00-5.205750e-01j,3.211577e+00+2.222143e+00j,-3.010564e+00-2.285143e+00j
4.636700e+03+0.000000e+00j,-9.061765e-01+1.678739e+00j,6.983982e-01+5.512089e-02j,-1.020404e-01-1.873887e-01j,-2.125359e+00-1.194647e+00j,8.585996e-01-4.988346e-01j,-1.555902e+00-4.938602e-01j,3.219829e+00+2.120023e+00j,-2.946423e+00-2.282187e+00j
4.637500e+03+0.000000e+00j,-8.715887e-01+1.585414e+00j,6.684540e-01+1.320907e-01j,-1.074211e-01-1.985883e-01j,-2.145875e+00-1.108992e+00j,8.829478e-01-4.513023e-01j,-1.543392e+00-5.107269e-01j,3.240924e+00+2.140893e+00j,-3.049837e+00-2.289883e+00j
4.638300e+03+0.000000e+00j,-8.363030e-01+1.497615e+00j,5.904884e-01+1.464155e-01j,-1.096176e-01-1.974301e-01j,-2.103711e+00-1.078377e+00j,8.791413e-01-5.016567e-01j,-1.599250e+00-4.990296e-01j,3.253779e+00+2.212594e+00j,-3.094214e+00-2.305516e+00j
4.639100e+03+0.000000e+00j,-9.002667e-01+1.640969e+00j,6.865936e-01+7.362659e-02j,-1.077924e-01-2.091126e-01j,-2.210053e+00-1.150971e+00j,8.647213e-01-5.183863e-01j,-1.595882e+00-4.630425e-01j,3.292830e+00+2.174439e+00j,-2.977018e+00-2.186837e+00j
4.639800e+03+0.000000e+00j,-7.738630e-01+1.616625e+00j,6.476534e-01+4.131775e-02j,-8.466128e-02-2.440738e-01j,-2.247336e+00-1.106801e+00j,8.997341e-01-5.206139e-01j,-1.664014e+00-4.599084e-01j,3.301700e+00+2.059367e+00j,-3.137020e+00-2.122325e+00j
4.640600e+03+0.000000e+00j,-7.838604e-01+1.613580e+00j,6.223968e-01+7.851884e-02j,-1.043740e-01-2.369835e-01j,-2.268364e+00-1.062096e+00j,8.977584e-01-5.393210e-01j,-1.683554e+00-4.222549e-01j,3.440621e+00+2.003615e+00j,-3.240383e+00-2.090686e+00j
4.641400e+03+0.000000e+00j,-7.598187e-01+1.589422e+00j,6.341637e-01+6.706513e-02j,-8.394616e-02-2.232168e-01j,-2.284744e+00-1.070739e+00j,8.648103e-01-5.589144e-01j,-1.677906e+00-3.929314e-01j,3.447846e+00+2.000737e+00j,-3.217585e+00-2.091121e+00j
4.642200e+03+0.000000e+00j,-7.692855e-01+1.605623e+00j,6.382053e-01+8.935317e-02j,-6.084134e-02-2.390387e-01j,-2.282051e+00-1.074825e+00j,9.062749e-01-5.369520e-01j,-1.694750e+00-4.190943e-01j,3.359537e+00+1.929090e+00j,-3.263496e+00-2.071078e+00j
4.643000e+03+0.000000e+00j,-8.178149e-01+1.595403e+00j,6.654714e-01+1.009853e-01j,-6.598157e-02-2.319373e-01j,-2.311509e+00-1.103028e+00j,9.070027e-01-5.919897e-01j,-1.710097e+00-4.045649e-01j,3.450722e+00+1.910090e+00j,-3.253220e+00-1.996701e+00j
4.643800e+03+0.000000e+00j,-7.375736e-01+1.662862e+00j,6.182501e-01+4.337864e-02j,-6.597192e-02-2.669798e-01j,-2.396832e+00-1.043665e+00j,8.747984e-01-5.482495e-01j,-1.697994e+00-3.804802e-01j,3.496197e+00+1.848954e+00j,-3.322649e+00-1.922200e+00j
4.644500e+03+0.000000e+00j,-7.504893e-01+1.631681e+00j,6.788941e-01+9.348223e-02j,-6.084691e-02-2.576013e-01j,-2.353020e+00-1.026053e+00j,8.745573e-01-5.852220e-01j,-1.727073e+00-3.560881e-01j,3.435314e+00+1.859095e+00j,-3.270232e+00-1.889592e+00j
4.645300e+03+0.000000e+00j,-7.693287e-01+1.605713e+00j,6.666101e-01+9.878596e-02j,-6.855553e-02-2.774353e-01j,-2.392891e+00-1.042446e+00j,8.903890e-01-6.055622e-01j,-1.754744e+00-3.299766e-01j,3.570861e+00+1.793146e+00j,-3.320908e+00-1.909607e+00j
4.646100e+03+0.000000e+00j,-7.134060e-01+1.628272e+00j,6.404154e-01+7.073533e-02j,-5.531438e-02-3.250369e-01j,-2.476434e+00-1.051184e+00j,9.265728e-01-5.993121e-01j,-1.768855e+00-4.057718e-01j,3.544678e+00+1.720362e+00j,-3.286130e+00-1.856932e+00j
4.646900e+03+0.000000e+00j,-7.120710e-01+1.590365e+00j,6.511349e-01+1.015750e-01j,-5.285503e-02-2.997558e-01j,-2.446066e+00-1.019702e+00j,8.657305e-01-6.204423e-01j,-1.777174e+00-3.076102e-01j,3.654057e+00+1.686554e+00j,-3.411138e+00-1.879167e+00j
4.647700e+03+0.000000e+00j,-7.420250e-01+1.637304e+00j,6.620861e-01+7.472825e-02j,-1.473868e-02-3.063957e-01j,-2.474432e+00-1.035077e+00j,9.143604e-01-5.747565e-01j,-1.787981e+00-3.355805e-01j,3.629849e+00+1.654906e+00j,-3.408342e+00-1.803101e+00j
4.648400e+03+0.000000e+00j,-6.970243e-01+1.639699e+00j,6.753221e-01+1.113472e-01j,-4.147454e-02-3.555190e-01j,-2.564876e+00-1.058213e+00j,9.090874e-01-5.982951e-01j,-1.821022e+00-3.122545e-01j,3.701453e+00+1.627368e+00j,-3.534089e+00-1.722927e+00j
4.649200e+03+0.000000e+00j,-7.015565e-01+1.614240e+00j,6.703134e-01+8.459232e-02j,-3.109156e-02-3.040846e-01j,-2.504287e+00-9.678308e-01j,9.173104e-01-6.227016e-01j,-1.819304e+00-2.927081e-01j,3.683000e+00+1.505179e+00j,-3.360702e+00-1.634044e+00j
4.650000e+03+0.000000e+00j,-7.312377e-01+1.638537e+00j,7.071534e-01+1.249066e-01j,-2.731029e-02-3.247537e-01j,-2.537317e+00-1.002546e+00j,9.141660e-01-6.119808e-01j,-1.828639e+00-2.932279e-01j,3.664298e+00+1.469028e+00j,-3.427538e+00-1.518876e+00j
4.650800e+03+0.000000e+00j,-6.434301e-01+1.664892e+00j,6.613805e-01+4.148074e-02j,-3.070335e-02-3.460707e-01j,-2.635576e+00-9.441919e-01j,8.865923e-01-6.214446e-01j,-1.839610e+00-2.461100e-01j,3.778861e+00+1.411580e+00j,-3.563789e+00-1.452179e+00j
4.651600e+03+0.000000e+00j,-6.663684e-01+1.619137e+00j,6.494055e-01+9.404591e-02j,-1.550098e-02-3.642203e-01j,-2.599709e+00-9.410814e-01j,9.077145e-01-6.738580e-01j,-1.879129e+00-2.150965e-01j,3.777603e+00+1.382107e+00j,-3.504921e+00-1.524710e+00j
4.652300e+03+0.000000e+00j,-6.646426e-01+1.540322e+00j,6.522748e-01+1.542273e-01j,-4.124841e-02-3.555755e-01j,-2.598840e+00-9.269388e-01j,8.795272e-01-6.445185e-01j,-1.886758e+00-2.651665e-01j,3.741812e+00+1.349718e+00j,-3.491700e+00-1.388105e+00j
4.653100e+03+0.000000e+00j,-5.954894e-01+1.615013e+00j,6.044184e-01+9.193309e-02j,-4.835561e-02-3.825056e-01j,-2.673707e+00-8.713203e-01j,9.354624e-01-7.101833e-01j,-1.933417e+00-2.545391e-01j,3.858104e+00+1.330260e+00j,-3.579004e+00-1.507416e+00j
4.653900e+03+0.000000e+00j,-6.501141e-01+1.652948e+00j,6.565178e-01+8.986755e-02j,-9.397303e-03-3.915072e-01j,-2.704091e+00-9.369042e-01j,9.184866e-01-6.890178e-01j,-1.889646e+00-2.009442e-01j,3.839084e+00+1.269061e+00j,-3.609442e+00-1.397112e+00j
4.654700e+03+0.000000e+00j,-6.444481e-01+1.586290e+00j,6.760500e-01+1.284254e-01j,-3.464375e-02-3.879462e-01j,-2.697275e+00-8.972640e-01j,9.003303e-01-7.054671e-01j,-1.984189e+00-1.784805e-01j,3.954735e+00+1.188283e+00j,-3.690401e+00-1.392279e+00j
4.655500e+03+0.000000e+00j,-6.291208e-01+1.659662e+00j,6.986343e-01+6.188689e-02j,-4.164819e-03-4.186293e-01j,-2.760908e+00-9.195025e-01j,9.232875e-01-7.196141e-01j,-1.933307e+00-1.497782e-01j,3.881089e+00+1.100506e+00j,-3.591245e+00-1.289389e+00j
4.656300e+03+0.000000e+00j,-6.970740e-01+1.584221e+00j,6.797171e-01+1.745849e-01j,-1.796323e-02-3.782437e-01j,-2.706428e+00-8.689389e-01j,9.072286e-01-7.190090e-01j,-1.963487e+00-9.534350e-02j,3.976389e+00+1.035475e+00j,-3.701903e+00-1.237921e+00j
4.657000e+03+0.000000e+00j,-6.518867e-01+1.631484e+00j,7.111574e-01+1.032257e-01j,-2.988961e-02-4.126389e-01j,-2.775685e+00-8.406726e-01j,9.032569e-01-6.899178e-01j,-1.966249e+00-1.095861e-01j,3.954854e+00+9.463378e-01j,-3.711420e+00-1.046729e+00j
4.657800e+03+0.000000e+00j,-5.444297e-01+1.612153e+00j,6.491824e-01+8.388782e-02j,-5.678504e-02-4.648243e-01j,-2.860904e+00-7.345553e-01j,8.983897e-01-7.563804e-01j,-1.996658e+00-8.577944e-02j,3.963704e+00+1.049920e+00j,-3.673377e+00-1.230521e+00j
4.658600e+03+0.000000e+00j,-5.561759e-01+1.535582e+00j,6.417418e-01+1.412370e-01j,-2.874408e-02-4.492414e-01j,-2.823344e+00-7.602109e-01j,9.437838e-01-7.786041e-01j,-2.066111e+00-7.576087e-02j,3.956482e+00+9.105169e-01j,-3.738154e+00-1.071899e+00j
4.659400e+03+0.000000e+00j,-5.571472e-01+1.604416e+00j,6.905073e-01+9.535397e-02j,-5.583688e-04-4.847297e-01j,-2.881210e+00-7.833473e-01j,9.065795e-01-8.037961e-01j,-2.037025e+00-3.911287e-02j,3.906862e+00+9.268556e-01j,-3.737254e+00-1.186245e+00j
4.660200e+03+0.000000e+00j,-5.571466e-01+1.520008e+00j,6.319746e-01+1.698455e-01j,-3.239908e-02-4.506669e-01j,-2.834700e+00-7.236099e-01j,8.849365e-01-7.529270e-01j,-2.015671e+00-6.440149e-02j,3.957788e+00+8.305743e-01j,-3.720243e+00-9.996202e-01j
4.660900e+03+0.000000e+00j,-5.566145e-01+1.585006e+00j,6.796524e-01+1.031809e-01j,-2.024805e-02-4.851276e-01j,-2.865543e+00-7.309503e-01j,8.983874e-01-7.665905e-01j,-2.064550e+00-2.486411e-02j,4.075479e+00+7.749331e-01j,-3.795357e+00-9.273140e-01j
4.661700e+03+0.000000e+00j,-5.918046e-01+1.512438e+00j,6.807167e-01+1.408210e-01j,-6.673239e-03-4.797036e-01j,-2.869247e+00-7.505924e-01j,9.202716e-01-7.755723e-01j,-2.049264e+00+3.111916e-02j,4.080689e+00+6.648821e-01j,-3.863090e+00-8.359355e-01j
